Average Duration of Illness d
618	2.468
619	2.472
620	2.476
621	2.48
622	2.484
623	2.488
624	2.492
625	2.496
626	2.5
627	2.504
628	2.508
629	2.512
630	2.516
631	2.52
632	2.524
633	2.528
634	2.532
635	2.536
636	2.54
637	2.544
638	2.548
639	2.552
640	2.556
641	2.56
642	2.564
643	2.568
644	2.572
645	2.576
646	2.58
647	2.584
648	2.588
649	2.592
650	2.596
651	2.6
652	2.604
653	2.608
654	2.612
655	2.616
656	2.62
657	2.624
658	2.628
659	2.632
660	2.636
661	2.64
662	2.644
663	2.648
664	2.652
665	2.656
666	2.66
667	2.664
668	2.668
669	2.672
670	2.676
671	2.68
672	2.684
673	2.688
674	2.692
675	2.696
676	2.7
677	2.704
678	2.708
679	2.712
680	2.716
681	2.72
682	2.724
683	2.728
684	2.732
685	2.736
686	2.74
687	2.744
688	2.748
689	2.752
690	2.756
691	2.76
692	2.764
693	2.768
694	2.772
695	2.776
696	2.78
697	2.784
698	2.788
699	2.792
700	2.796
701	2.8
702	2.804
703	2.808
704	2.812
705	2.816
706	2.82
707	2.824
708	2.828
709	2.832
710	2.836
711	2.84
712	2.844
713	2.848
714	2.852
715	2.856
716	2.86
717	2.864
718	2.868
719	2.872
720	2.876
721	2.88
722	2.884
723	2.888
724	2.892
725	2.896
726	2.9
727	2.904
728	2.908
729	2.912
730	2.916
731	2.92
732	2.924
733	2.928
734	2.932
735	2.936
736	2.94
737	2.944
738	2.948
739	2.952
740	2.956
741	2.96
742	2.964
743	2.968
744	2.972
745	2.976
746	2.98
747	2.984
748	2.988
749	2.992
750	2.996
751	3
752	3.004
753	3.008
754	3.012
755	3.016
756	3.02
757	3.024
758	3.028
759	3.032
760	3.036
761	3.04
762	3.044
763	3.048
764	3.052
765	3.056
766	3.06
767	3.064
768	3.068
769	3.072
770	3.076
771	3.08
772	3.084
773	3.088
774	3.092
775	3.096
776	3.1
777	3.104
778	3.108
779	3.112
780	3.116
781	3.12
782	3.124
783	3.128
784	3.132
785	3.136
786	3.14
787	3.144
788	3.148
789	3.152
790	3.156
791	3.16
792	3.164
793	3.168
794	3.172
795	3.176
796	3.18
797	3.184
798	3.188
799	3.192
800	3.196
801	3.2
802	3.204
803	3.208
804	3.212
805	3.216
806	3.22
807	3.224
808	3.228
809	3.232
810	3.236
811	3.24
812	3.244
813	3.248
814	3.252
815	3.256
816	3.26
817	3.264
818	3.268
819	3.272
820	3.276
821	3.28
822	3.284
823	3.288
824	3.292
825	3.296
826	3.3
827	3.304
828	3.308
829	3.312
830	3.316
831	3.32
832	3.324
833	3.328
834	3.332
835	3.336
836	3.34
837	3.344
838	3.348
839	3.352
840	3.356
841	3.36
842	3.364
843	3.368
844	3.372
845	3.376
846	3.38
847	3.384
848	3.388
849	3.392
850	3.396
851	3.4
852	3.404
853	3.408
854	3.412
855	3.416
856	3.42
857	3.424
858	3.428
859	3.432
860	3.436
861	3.44
862	3.444
863	3.448
864	3.452
865	3.456
866	3.46
867	3.464
868	3.468
869	3.472
870	3.476
871	3.48
872	3.484
873	3.488
874	3.492
875	3.496
876	3.5
877	3.504
878	3.508
879	3.512
880	3.516
881	3.52
882	3.524
883	3.528
884	3.532
885	3.536
886	3.54
887	3.544
888	3.548
889	3.552
890	3.556
891	3.56
892	3.564
893	3.568
894	3.572
895	3.576
896	3.58
897	3.584
898	3.588
899	3.592
900	3.596
901	3.6
902	3.604
903	3.608
904	3.612
905	3.616
906	3.62
907	3.624
908	3.628
909	3.632
910	3.636
911	3.64
912	3.644
913	3.648
914	3.652
915	3.656
916	3.66
917	3.664
918	3.668
919	3.672
920	3.676
921	3.68
922	3.684
923	3.688
924	3.692
925	3.696
926	3.7
927	3.704
928	3.708
929	3.712
930	3.716
931	3.72
932	3.724
933	3.728
934	3.732
935	3.736
936	3.74
937	3.744
938	3.748
939	3.752
940	3.756
941	3.76
942	3.764
943	3.768
944	3.772
945	3.776
946	3.78
947	3.784
948	3.788
949	3.792
950	3.796
951	3.8
952	3.804
953	3.808
954	3.812
955	3.816
956	3.82
957	3.824
958	3.828
959	3.832
960	3.836
961	3.84
962	3.844
963	3.848
964	3.852
965	3.856
966	3.86
967	3.864
968	3.868
969	3.872
970	3.876
971	3.88
972	3.884
973	3.888
974	3.892
975	3.896
976	3.9
977	3.904
978	3.908
979	3.912
980	3.916
981	3.92
982	3.924
983	3.928
984	3.932
985	3.936
986	3.94
987	3.944
988	3.948
989	3.952
990	3.956
991	3.96
992	3.964
993	3.968
994	3.972
995	3.976
996	3.98
997	3.984
998	3.988
999	3.992
1000	3.996
1001	4
1002	4.004
1003	4.008
1004	4.012
1005	4.016
1006	4.02
1007	4.024
1008	4.028
1009	4.032
1010	4.036
1011	4.04
1012	4.044
1013	4.048
1014	4.052
1015	4.056
1016	4.06
1017	4.064
1018	4.068
1019	4.072
1020	4.076
1021	4.08
1022	4.084
1023	4.088
1024	4.092
1025	4.096
1026	4.1
1027	4.104
1028	4.108
1029	4.112
1030	4.116
1031	4.12
1032	4.124
1033	4.128
1034	4.132
1035	4.136
1036	4.14
1037	4.144
1038	4.148
1039	4.152
1040	4.156
1041	4.16
1042	4.164
1043	4.168
1044	4.172
1045	4.176
1046	4.18
1047	4.184
1048	4.188
1049	4.192
1050	4.196
1051	4.2
1052	4.204
1053	4.208
1054	4.212
1055	4.216
1056	4.22
1057	4.224
1058	4.228
1059	4.232
1060	4.236
1061	4.24
1062	4.244
1063	4.248
1064	4.252
1065	4.256
1066	4.26
1067	4.264
1068	4.268
1069	4.272
1070	4.276
1071	4.28
1072	4.284
1073	4.288
1074	4.292
1075	4.296
1076	4.3
1077	4.304
1078	4.308
1079	4.312
1080	4.316
1081	4.32
1082	4.324
1083	4.328
1084	4.332
1085	4.336
1086	4.34
1087	4.344
1088	4.348
1089	4.352
1090	4.356
1091	4.36
1092	4.364
1093	4.368
1094	4.372
1095	4.376
1096	4.38
1097	4.384
1098	4.388
1099	4.392
1100	4.396
1101	4.4
1102	4.404
1103	4.408
1104	4.412
1105	4.416
1106	4.42
1107	4.424
1108	4.428
1109	4.432
1110	4.436
1111	4.44
1112	4.444
1113	4.448
1114	4.452
1115	4.456
1116	4.46
1117	4.464
1118	4.468
1119	4.472
1120	4.476
1121	4.48
1122	4.484
1123	4.488
1124	4.492
1125	4.496
1126	4.5
1127	4.504
1128	4.508
1129	4.512
1130	4.516
1131	4.52
1132	4.524
1133	4.528
1134	4.532
1135	4.536
1136	4.54
1137	4.544
1138	4.548
1139	4.552
1140	4.556
1141	4.56
1142	4.564
1143	4.568
1144	4.572
1145	4.576
1146	4.58
1147	4.584
1148	4.588
1149	4.592
1150	4.596
1151	4.6
1152	4.604
1153	4.608
1154	4.612
1155	4.616
1156	4.62
1157	4.624
1158	4.628
1159	4.632
1160	4.636
1161	4.64
1162	4.644
1163	4.648
1164	4.652
1165	4.656
1166	4.66
1167	4.664
1168	4.668
1169	4.672
1170	4.676
1171	4.68
1172	4.684
1173	4.688
1174	4.692
1175	4.696
1176	4.7
1177	4.704
1178	4.708
1179	4.712
1180	4.716
1181	4.72
1182	4.724
1183	4.728
1184	4.732
1185	4.736
1186	4.74
1187	4.744
1188	4.748
1189	4.752
1190	4.756
1191	4.76
1192	4.764
1193	4.768
1194	4.772
1195	4.776
1196	4.78
1197	4.784
1198	4.788
1199	4.792
1200	4.796
1201	4.8
1202	4.804
1203	4.808
1204	4.812
1205	4.816
1206	4.82
1207	4.824
1208	4.828
1209	4.832
1210	4.836
1211	4.84
1212	4.844
1213	4.848
1214	4.852
1215	4.856
1216	4.86
1217	4.864
1218	4.868
1219	4.872
1220	4.876
1221	4.88
1222	4.884
1223	4.888
1224	4.892
1225	4.896
1226	4.9
1227	4.904
1228	4.908
1229	4.912
1230	4.916
1231	4.92
1232	4.924
1233	4.928
1234	4.932
1235	4.936
1236	4.94
1237	4.944
1238	4.948
1239	4.952
1240	4.956
1241	4.96
1242	4.964
1243	4.968
1244	4.972
1245	4.976
1246	4.98
1247	4.984
1248	4.988
1249	4.992
1250	4.996
1251	5
1252	5.004
1253	5.008
1254	5.012
1255	5.016
1256	5.02
1257	5.024
1258	5.028
1259	5.032
1260	5.036
1261	5.04
1262	5.044
1263	5.048
1264	5.052
1265	5.056
1266	5.06
1267	5.064
1268	5.068
1269	5.072
1270	5.076
1271	5.08
1272	5.084
1273	5.088
1274	5.092
1275	5.096
1276	5.1
1277	5.104
1278	5.108
1279	5.112
1280	5.116
1281	5.12
1282	5.124
1283	5.128
1284	5.132
1285	5.136
1286	5.14
1287	5.144
1288	5.148
1289	5.152
1290	5.156
1291	5.16
1292	5.164
1293	5.168
1294	5.172
1295	5.176
1296	5.18
1297	5.184
1298	5.188
1299	5.192
1300	5.196
1301	5.2
1302	5.204
1303	5.208
1304	5.212
1305	5.216
1306	5.22
1307	5.224
1308	5.228
1309	5.232
1310	5.236
1311	5.24
1312	5.244
1313	5.248
1314	5.252
1315	5.256
1316	5.26
1317	5.264
1318	5.268
1319	5.272
1320	5.276
1321	5.28
1322	5.284
1323	5.288
1324	5.292
1325	5.296
1326	5.3
1327	5.304
1328	5.308
1329	5.312
1330	5.316
1331	5.32
1332	5.324
1333	5.328
1334	5.332
1335	5.336
1336	5.34
1337	5.344
1338	5.348
1339	5.352
1340	5.356
1341	5.36
1342	5.364
1343	5.368
1344	5.372
1345	5.376
1346	5.38
1347	5.384
1348	5.388
1349	5.392
1350	5.396
1351	5.4
1352	5.404
1353	5.408
1354	5.412
1355	5.416
1356	5.42
1357	5.424
1358	5.428
1359	5.432
1360	5.436
1361	5.44
1362	5.444
1363	5.448
1364	5.452
1365	5.456
1366	5.46
1367	5.464
1368	5.468
1369	5.472
1370	5.476
1371	5.48
1372	5.484
1373	5.488
1374	5.492
1375	5.496
1376	5.5
1377	5.504
1378	5.508
1379	5.512
1380	5.516
1381	5.52
1382	5.524
1383	5.528
1384	5.532
1385	5.536
1386	5.54
1387	5.544
1388	5.548
1389	5.552
1390	5.556
1391	5.56
1392	5.564
1393	5.568
1394	5.572
1395	5.576
1396	5.58
1397	5.584
1398	5.588
1399	5.592
1400	5.596
1401	5.6
1402	5.604
1403	5.608
1404	5.612
1405	5.616
1406	5.62
1407	5.624
1408	5.628
1409	5.632
1410	5.636
1411	5.64
1412	5.644
1413	5.648
1414	5.652
1415	5.656
1416	5.66
1417	5.664
1418	5.668
1419	5.672
1420	5.676
1421	5.68
1422	5.684
1423	5.688
1424	5.692
1425	5.696
1426	5.7
1427	5.704
1428	5.708
1429	5.712
1430	5.716
1431	5.72
1432	5.724
1433	5.728
1434	5.732
1435	5.736
1436	5.74
1437	5.744
1438	5.748
1439	5.752
1440	5.756
1441	5.76
1442	5.764
1443	5.768
1444	5.772
1445	5.776
1446	5.78
1447	5.784
1448	5.788
1449	5.792
1450	5.796
1451	5.8
1452	5.804
1453	5.808
1454	5.812
1455	5.816
1456	5.82
1457	5.824
1458	5.828
1459	5.832
1460	5.836
1461	5.84
1462	5.844
1463	5.848
1464	5.852
1465	5.856
1466	5.86
1467	5.864
1468	5.868
1469	5.872
1470	5.876
1471	5.88
1472	5.884
1473	5.888
1474	5.892
1475	5.896
1476	5.9
1477	5.904
1478	5.908
1479	5.912
1480	5.916
1481	5.92
1482	5.924
1483	5.928
1484	5.932
1485	5.936
1486	5.94
1487	5.944
1488	5.948
1489	5.952
1490	5.956
1491	5.96
1492	5.964
1493	5.968
1494	5.972
1495	5.976
1496	5.98
1497	5.984
1498	5.988
1499	5.992
1500	5.996
1501	6
1502	6.004
1503	6.008
1504	6.012
1505	6.016
1506	6.02
1507	6.024
1508	6.028
1509	6.032
1510	6.036
1511	6.04
1512	6.044
1513	6.048
1514	6.052
1515	6.056
1516	6.06
1517	6.064
1518	6.068
1519	6.072
1520	6.076
1521	6.08
1522	6.084
1523	6.088
1524	6.092
1525	6.096
1526	6.1
1527	6.104
1528	6.108
1529	6.112
1530	6.116
1531	6.12
1532	6.124
1533	6.128
1534	6.132
1535	6.136
1536	6.14
1537	6.144
1538	6.148
1539	6.152
1540	6.156
1541	6.16
1542	6.164
1543	6.168
1544	6.172
1545	6.176
1546	6.18
1547	6.184
1548	6.188
1549	6.192
1550	6.196
1551	6.2
1552	6.204
1553	6.208
1554	6.212
1555	6.216
1556	6.22
1557	6.224
1558	6.228
1559	6.232
1560	6.236
1561	6.24
1562	6.244
1563	6.248
1564	6.252
1565	6.256
1566	6.26
1567	6.264
1568	6.268
1569	6.272
1570	6.276
1571	6.28
1572	6.284
1573	6.288
1574	6.292
1575	6.296
1576	6.3
1577	6.304
1578	6.308
1579	6.312
1580	6.316
1581	6.32
1582	6.324
1583	6.328
1584	6.332
1585	6.336
1586	6.34
1587	6.344
1588	6.348
1589	6.352
1590	6.356
1591	6.36
1592	6.364
1593	6.368
1594	6.372
1595	6.376
1596	6.38
1597	6.384
1598	6.388
1599	6.392
1600	6.396
1601	6.4
1602	6.404
1603	6.408
1604	6.412
1605	6.416
1606	6.42
1607	6.424
1608	6.428
1609	6.432
1610	6.436
1611	6.44
1612	6.444
1613	6.448
1614	6.452
1615	6.456
1616	6.46
1617	6.464
1618	6.468
1619	6.472
1620	6.476
1621	6.48
1622	6.484
1623	6.488
1624	6.492
1625	6.496
1626	6.5
1627	6.504
1628	6.508
1629	6.512
1630	6.516
1631	6.52
1632	6.524
1633	6.528
1634	6.532
1635	6.536
1636	6.54
1637	6.544
1638	6.548
1639	6.552
1640	6.556
1641	6.56
1642	6.564
1643	6.568
1644	6.572
1645	6.576
1646	6.58
1647	6.584
1648	6.588
1649	6.592
1650	6.596
1651	6.6
1652	6.604
1653	6.608
1654	6.612
1655	6.616
1656	6.62
1657	6.624
1658	6.628
1659	6.632
1660	6.636
1661	6.64
1662	6.644
1663	6.648
1664	6.652
1665	6.656
1666	6.66
1667	6.664
1668	6.668
1669	6.672
1670	6.676
1671	6.68
1672	6.684
1673	6.688
1674	6.692
1675	6.696
1676	6.7
1677	6.704
1678	6.708
1679	6.712
1680	6.716
1681	6.72
1682	6.724
1683	6.728
1684	6.732
1685	6.736
1686	6.74
1687	6.744
1688	6.748
1689	6.752
1690	6.756
1691	6.76
1692	6.764
1693	6.768
1694	6.772
1695	6.776
1696	6.78
1697	6.784
1698	6.788
1699	6.792
1700	6.796
1701	6.8
1702	6.804
1703	6.808
1704	6.812
1705	6.816
1706	6.82
1707	6.824
1708	6.828
1709	6.832
1710	6.836
1711	6.84
1712	6.844
1713	6.848
1714	6.852
1715	6.856
1716	6.86
1717	6.864
1718	6.868
1719	6.872
1720	6.876
1721	6.88
1722	6.884
1723	6.888
1724	6.892
1725	6.896
1726	6.9
1727	6.904
1728	6.908
1729	6.912
1730	6.916
1731	6.92
1732	6.924
1733	6.928
1734	6.932
1735	6.936
1736	6.94
1737	6.944
1738	6.948
1739	6.952
1740	6.956
1741	6.96
1742	6.964
1743	6.968
1744	6.972
1745	6.976
1746	6.98
1747	6.984
1748	6.988
1749	6.992
1750	6.996
1751	7
1752	7.004
1753	7.008
1754	7.012
1755	7.016
1756	7.02
1757	7.024
1758	7.028
1759	7.032
1760	7.036
1761	7.04
1762	7.044
1763	7.048
1764	7.052
1765	7.056
1766	7.06
1767	7.064
1768	7.068
1769	7.072
1770	7.076
1771	7.08
1772	7.084
1773	7.088
1774	7.092
1775	7.096
1776	7.1
1777	7.104
1778	7.108
1779	7.112
1780	7.116
1781	7.12
1782	7.124
1783	7.128
1784	7.132
1785	7.136
1786	7.14
1787	7.144
1788	7.148
1789	7.152
1790	7.156
1791	7.16
1792	7.164
1793	7.168
1794	7.172
1795	7.176
1796	7.18
1797	7.184
1798	7.188
1799	7.192
1800	7.196
1801	7.2
1802	7.204
1803	7.208
1804	7.212
1805	7.216
1806	7.22
1807	7.224
1808	7.228
1809	7.232
1810	7.236
1811	7.24
1812	7.244
1813	7.248
1814	7.252
1815	7.256
1816	7.26
1817	7.264
1818	7.268
1819	7.272
1820	7.276
1821	7.28
1822	7.284
1823	7.288
1824	7.292
1825	7.296
1826	7.3
1827	7.304
1828	7.308
1829	7.312
1830	7.316
1831	7.32
1832	7.324
1833	7.328
1834	7.332
1835	7.336
1836	7.34
1837	7.344
1838	7.348
1839	7.352
1840	7.356
1841	7.36
1842	7.364
1843	7.368
1844	7.372
1845	7.376
1846	7.38
1847	7.384
1848	7.388
1849	7.392
1850	7.396
1851	7.4
1852	7.404
1853	7.408
1854	7.412
1855	7.416
1856	7.42
1857	7.424
1858	7.428
1859	7.432
1860	7.436
1861	7.44
1862	7.444
1863	7.448
1864	7.452
1865	7.456
1866	7.46
1867	7.464
1868	7.468
1869	7.472
1870	7.476
1871	7.48
1872	7.484
1873	7.488
1874	7.492
1875	7.496
1876	7.5
1877	7.504
1878	7.508
1879	7.512
1880	7.516
1881	7.52
1882	7.524
1883	7.528
1884	7.532
1885	7.536
1886	7.54
1887	7.544
1888	7.548
1889	7.552
1890	7.556
1891	7.56
1892	7.564
1893	7.568
1894	7.572
1895	7.576
1896	7.58
1897	7.584
1898	7.588
1899	7.592
1900	7.596
1901	7.6
1902	7.604
1903	7.608
1904	7.612
1905	7.616
1906	7.62
1907	7.624
1908	7.628
1909	7.632
1910	7.636
1911	7.64
1912	7.644
1913	7.648
1914	7.652
1915	7.656
1916	7.66
1917	7.664
1918	7.668
1919	7.672
1920	7.676
1921	7.68
1922	7.684
1923	7.688
1924	7.692
1925	7.696
1926	7.7
1927	7.704
1928	7.708
1929	7.712
1930	7.716
1931	7.72
1932	7.724
1933	7.728
1934	7.732
1935	7.736
1936	7.74
1937	7.744
1938	7.748
1939	7.752
1940	7.756
1941	7.76
1942	7.764
1943	7.768
1944	7.772
1945	7.776
1946	7.78
1947	7.784
1948	7.788
1949	7.792
1950	7.796
1951	7.8
1952	7.804
1953	7.808
1954	7.812
1955	7.816
1956	7.82
1957	7.824
1958	7.828
1959	7.832
1960	7.836
1961	7.84
1962	7.844
1963	7.848
1964	7.852
1965	7.856
1966	7.86
1967	7.864
1968	7.868
1969	7.872
1970	7.876
1971	7.88
1972	7.884
1973	7.888
1974	7.892
1975	7.896
1976	7.9
1977	7.904
1978	7.908
1979	7.912
1980	7.916
1981	7.92
1982	7.924
1983	7.928
1984	7.932
1985	7.936
1986	7.94
1987	7.944
1988	7.948
1989	7.952
1990	7.956
1991	7.96
1992	7.964
1993	7.968
1994	7.972
1995	7.976
1996	7.98
1997	7.984
1998	7.988
1999	7.992
2000	7.996
Contact Rate Ramp Slope
0	0.004
FINAL TIME
0	2000
Infection Rate
0	0
1	0
2	0.000392864
3	0.000461304
4	0.000406714
5	0.000319105
6	0.000234988
7	0.000166313
8	0.000114569
9	7.7401e-05
10	5.15327e-05
11	3.3925e-05
12	2.21354e-05
13	1.43398e-05
14	9.2357e-06
15	5.91987e-06
16	3.77945e-06
17	2.40494e-06
18	1.52607e-06
19	9.66121e-07
20	6.10437e-07
21	3.8507e-07
22	2.42574e-07
23	1.52636e-07
24	9.59544e-08
25	6.02759e-08
26	3.78409e-08
27	2.37452e-08
28	1.4895e-08
29	9.34116e-09
30	5.85733e-09
31	3.67261e-09
32	2.30281e-09
33	1.44405e-09
34	9.05676e-10
35	5.68142e-10
36	3.56498e-10
37	2.23765e-10
38	1.40503e-10
39	8.82575e-11
40	5.54636e-11
41	3.48714e-11
42	2.19357e-11
43	1.38059e-11
44	8.69404e-12
45	5.47815e-12
46	3.45392e-12
47	2.17905e-12
48	1.37564e-12
49	8.69035e-13
50	5.49377e-13
51	0.0349374
52	0.022118
53	0.0140128
54	0.00888446
55	0.00563732
56	0.00357976
57	0.002275
58	0.00144696
59	0.000921062
60	0.000586785
61	0.000374139
62	0.000238756
63	0.000152492
64	9.74796e-05
65	6.23676e-05
66	3.99379e-05
67	2.55975e-05
68	1.64208e-05
69	1.05435e-05
70	6.77588e-06
71	4.35856e-06
72	2.8062e-06
73	1.8084e-06
74	1.16647e-06
75	7.53104e-07
76	4.86681e-07
77	3.14806e-07
78	2.03822e-07
79	1.32091e-07
80	8.56858e-08
81	5.56365e-08
82	3.616e-08
83	2.35243e-08
84	1.53188e-08
85	9.98514e-09
86	6.51489e-09
87	4.25485e-09
88	2.78155e-09
89	1.82019e-09
90	1.19227e-09
91	7.81741e-10
92	5.13075e-10
93	3.37077e-10
94	2.21672e-10
95	1.45924e-10
96	9.61556e-11
97	6.34247e-11
98	4.18773e-11
