amount demanded[fixed,d1]
0.625	21.2414
0.75	24.4932
0.875	27.4642
1	30.1724
1.125	32.6345
1.25	34.8657
1.375	36.8801
1.5	38.6905
1.625	40.3089
1.75	41.7462
1.875	43.0126
2	44.1176
2.125	45.0699
2.25	45.8777
2.375	46.5483
2.5	47.089
2.625	47.5063
2.75	47.8063
2.875	47.9947
3	48.0769
3.125	48.058
3.25	47.9425
3.375	47.7351
3.5	47.4398
3.625	47.0605
3.75	46.6009
3.875	46.0645
4	45.4545
4.125	44.7742
4.25	44.0262
4.375	43.2136
4.5	42.3387
4.625	41.4042
4.75	40.4123
4.875	39.3653
5	38.2653
5.125	37.1143
5.25	35.9142
5.375	34.6668
5.5	33.3738
5.625	32.0369
5.75	30.6576
5.875	29.2374
6	27.7778
6.125	26.28
6.25	24.7455
6.375	23.1753
6.5	21.5708
6.625	19.933
6.75	18.263
6.875	16.5618
7	14.8305
7.125	13.07
7.25	11.2811
7.375	9.46484
7.5	7.62195
7.625	5.75327
7.75	3.85956
7.875	1.94157
8	0
8.125	0
8.25	0
8.375	0
8.5	0
8.625	0
8.75	0
8.875	0
9	0
9.125	0
9.25	0
9.375	0
9.5	0
9.625	0
9.75	0
9.875	0
10	0
10.125	0
10.25	0
10.375	0
10.5	0
10.625	0
10.75	0
10.875	0
11	0
11.125	0
11.25	0
11.375	0
11.5	0
11.625	0
11.75	0
11.875	0
12	0
amount demanded[rectangular,d2]
0	0
0.125	3.125
0.25	6.25
0.375	9.375
0.5	12.5
0.625	15.625
0.75	18.75
0.875	21.875
1	25
1.125	28.125
1.25	31.25
1.375	34.375
1.5	37.5
1.625	40.625
1.75	43.75
1.875	46.875
2	50
2.125	53.125
2.25	56.25
2.375	59.375
2.5	62.5
2.625	65.625
2.75	68.75
2.875	71.875
3	75
3.125	78.125
3.25	81.25
3.375	84.375
3.5	87.5
3.625	90.625
3.75	93.75
3.875	96.875
4	100
4.125	103.125
4.25	106.25
4.375	109.375
4.5	112.5
4.625	115.625
4.75	118.75
4.875	121.875
5	125
5.125	128.125
5.25	131.25
5.375	134.375
5.5	137.5
5.625	140.625
5.75	143.75
5.875	146.875
6	150
6.125	153.125
6.25	156.25
6.375	159.375
6.5	162.5
6.625	165.625
6.75	168.75
6.875	171.875
7	175
7.125	178.125
7.25	181.25
7.375	184.375
7.5	187.5
7.625	190.625
7.75	193.75
7.875	196.875
8	200
8.125	201.863
8.25	203.703
8.375	205.521
8.5	207.317
8.625	209.091
8.75	210.843
8.875	212.575
9	214.285
9.125	215.976
9.25	217.647
9.375	219.298
9.5	220.93
9.625	222.543
9.75	224.138
9.875	225.714
10	227.273
10.125	228.813
10.25	230.337
10.375	231.843
10.5	233.333
10.625	234.806
10.75	236.264
10.875	237.705
11	239.13
11.125	240.54
11.25	241.935
11.375	243.315
11.5	244.681
11.625	246.032
11.75	247.368
11.875	248.691
12	250
amount demanded[triangular,d1]
0	0
0.125	4.99684
0.25	9.59163
0.375	13.8134
0.5	17.6887
0.625	21.2414
0.75	24.4933
0.875	27.4642
1	30.1725
1.125	32.6345
1.25	34.8659
1.375	36.8801
1.5	38.6907
1.625	40.3089
1.75	41.7461
1.875	43.0126
2	44.1176
2.125	45.0699
2.25	45.8777
2.375	46.5483
2.5	47.0888
2.625	47.5062
2.75	47.8063
2.875	47.9947
3	48.0769
3.125	48.058
3.25	47.9425
3.375	47.7351
3.5	47.4397
3.625	47.0604
3.75	46.6009
3.875	46.0644
4	45.4543
4.125	44.7741
4.25	44.0261
4.375	43.2133
4.5	42.3383
4.625	41.4041
4.75	40.4121
4.875	39.365
5	38.2652
5.125	37.1142
5.25	35.9139
5.375	34.6664
5.5	33.3737
5.625	32.0367
5.75	30.6572
5.875	29.2373
6	27.7775
6.125	26.2797
6.25	24.7453
6.375	23.175
6.5	21.5703
6.625	19.9327
6.75	18.2625
6.875	16.5615
7	14.83
7.125	13.0696
7.25	11.2808
7.375	9.46432
7.5	7.62141
7.625	5.75319
7.75	3.85901
7.875	1.94185
8	0.000419138
8.125	0
8.25	0
8.375	0
8.5	0
8.625	0
8.75	0
8.875	0
9	0
9.125	0
9.25	0
9.375	0
9.5	0
9.625	0
9.75	0
9.875	0
10	0
10.125	0
10.25	0
10.375	0
10.5	0
10.625	0
10.75	0
10.875	0
11	0
11.125	0
11.25	0
11.375	0
11.5	0
11.625	0
11.75	0
11.875	0
12	0
amount demanded[triangular,d2]
0	0
0.125	3.125
0.25	6.25
0.375	9.375
0.5	12.5
0.625	15.625
0.75	18.75
0.875	21.875
1	25
1.125	28.125
1.25	31.25
1.375	34.375
1.5	37.5
1.625	40.625
1.75	43.75
1.875	46.875
2	50
2.125	53.125
2.25	56.25
2.375	59.375
2.5	62.5
2.625	65.625
2.75	68.75
2.875	71.875
3	75
3.125	78.125
3.25	81.25
3.375	84.375
3.5	87.5
3.625	90.625
3.75	93.75
3.875	96.875
4	100
4.125	103.125
4.25	106.25
4.375	109.375
4.5	112.5
4.625	115.625
4.75	118.75
4.875	121.875
5	125
5.125	128.125
5.25	131.25
5.375	134.375
5.5	137.5
5.625	140.625
5.75	143.75
5.875	146.875
6	150
6.125	153.125
6.25	156.25
6.375	159.375
6.5	162.5
6.625	165.625
6.75	168.75
6.875	171.875
7	175
7.125	178.125
7.25	181.25
7.375	184.375
7.5	187.5
7.625	190.625
7.75	193.75
7.875	196.875
8	200
8.125	201.864
8.25	203.704
8.375	205.522
8.5	207.317
8.625	209.091
8.75	210.843
8.875	212.575
9	214.286
9.125	215.976
9.25	217.647
9.375	219.298
9.5	220.93
9.625	222.544
9.75	224.138
9.875	225.715
10	227.273
10.125	228.814
10.25	230.337
10.375	231.844
10.5	233.334
10.625	234.807
10.75	236.264
10.875	237.705
11	239.131
11.125	240.541
11.25	241.936
11.375	243.316
11.5	244.681
11.625	246.032
11.75	247.369
11.875	248.691
12	250
amount demanded[normal,d1]
0	0
0.125	5.01791
0.25	9.69633
0.375	14.0788
0.5	18.198
0.625	22.0808
0.75	25.7497
0.875	29.2238
1	32.52
1.125	35.6529
1.25	38.6353
1.375	41.4787
1.5	44.1931
1.625	46.7879
1.75	49.2712
1.875	51.6504
2	53.9323
2.125	56.123
2.25	58.2283
2.375	60.2528
2.5	62.2016
2.625	64.079
2.75	65.8889
2.875	67.6348
3	69.3203
3.125	70.9485
3.25	72.5222
3.375	74.0442
3.5	75.5168
3.625	76.9426
3.75	78.324
3.875	79.6629
4	80.9611
4.125	82.2203
4.25	83.4429
4.375	84.6298
4.5	85.7829
4.625	86.9034
4.75	87.9927
4.875	89.0522
5	90.0829
5.125	91.0859
5.25	92.0625
5.375	93.0135
5.5	93.9399
5.625	94.8427
5.75	95.7227
5.875	96.5809
6	97.4177
6.125	98.234
6.25	99.0305
6.375	99.808
6.5	100.567
6.625	101.308
6.75	102.032
6.875	102.74
7	103.431
7.125	104.107
7.25	104.767
7.375	105.413
7.5	106.045
7.625	106.663
7.75	107.267
7.875	107.859
8	108.438
8.125	109.005
8.25	109.56
8.375	110.103
8.5	110.635
8.625	111.156
8.75	111.667
8.875	112.168
9	112.658
9.125	113.139
9.25	113.61
9.375	114.072
9.5	114.525
9.625	114.97
9.75	115.405
9.875	115.833
10	116.252
10.125	116.664
10.25	117.068
10.375	117.464
10.5	117.853
10.625	118.235
10.75	118.61
10.875	118.978
11	119.339
11.125	119.694
11.25	120.043
11.375	120.385
11.5	120.721
11.625	121.052
11.75	121.377
11.875	121.696
12	122.009
amount demanded[normal,d2]
0	0
0.125	3.1168
0.25	6.20912
0.375	9.27098
0.5	12.2992
0.625	15.2919
0.75	18.2481
0.875	21.1671
1	24.0488
1.125	26.8932
1.25	29.7006
1.375	32.4713
1.5	35.2059
1.625	37.9048
1.75	40.5686
1.875	43.1979
2	45.7935
2.125	48.3559
2.25	50.8859
2.375	53.384
2.5	55.851
2.625	58.2875
2.75	60.6942
2.875	63.0718
3	65.4207
3.125	67.7418
3.25	70.0355
3.375	72.3026
3.5	74.5435
3.625	76.7588
3.75	78.949
3.875	81.1146
4	83.2563
4.125	85.3746
4.25	87.4698
4.375	89.5423
4.5	91.5928
4.625	93.6215
4.75	95.6291
4.875	97.6159
5	99.5823
5.125	101.529
5.25	103.456
5.375	105.363
5.5	107.252
5.625	109.123
5.75	110.975
5.875	112.809
6	114.626
6.125	116.426
6.25	118.209
6.375	119.976
6.5	121.726
6.625	123.461
6.75	125.18
6.875	126.883
7	128.572
7.125	130.245
7.25	131.904
7.375	133.549
7.5	135.179
7.625	136.796
7.75	138.399
7.875	139.989
8	141.565
8.125	143.129
8.25	144.679
8.375	146.218
8.5	147.743
8.625	149.257
8.75	150.759
8.875	152.248
9	153.727
9.125	155.193
9.25	156.649
9.375	158.093
9.5	159.527
9.625	160.949
9.75	162.361
9.875	163.763
10	165.154
10.125	166.535
10.25	167.906
10.375	169.267
10.5	170.618
10.625	171.96
10.75	173.292
10.875	174.615
11	175.929
11.125	177.234
11.25	178.529
11.375	179.816
11.5	181.094
11.625	182.363
11.75	183.624
11.875	184.876
12	186.12
amount demanded[exponential,d1]
0	0
0.125	5.09341
0.25	9.96455
0.375	14.6243
0.5	19.0828
0.625	23.3496
0.75	27.4336
0.875	31.3432
1	35.0863
1.125	38.6703
1.25	42.1022
1.375	45.3885
1.5	48.5355
1.625	51.549
1.75	54.4345
1.875	57.1973
2	59.8423
2.125	62.3743
2.25	64.7976
2.375	67.1164
2.5	69.3348
2.625	71.4565
2.75	73.4852
2.875	75.4243
3	77.277
3.125	79.0466
3.25	80.7357
3.375	82.3477
3.5	83.8845
3.625	85.3492
3.75	86.7444
3.875	88.0719
4	89.3343
4.125	90.5338
4.25	91.6721
4.375	92.7517
4.5	93.7736
4.625	94.7501
4.75	95.6928
4.875	96.6038
5	97.4849
5.125	98.3377
5.25	99.164
5.375	99.9652
5.5	100.743
5.625	101.498
5.75	102.232
5.875	102.946
6	103.642
6.125	104.32
6.25	104.981
6.375	105.627
6.5	106.257
6.625	106.874
6.75	107.477
6.875	108.068
7	108.647
7.125	109.215
7.25	109.772
7.375	110.32
7.5	110.858
7.625	111.387
7.75	111.907
7.875	112.42
8	112.925
8.125	113.424
8.25	113.915
8.375	114.4
8.5	114.879
8.625	115.353
8.75	115.821
8.875	116.284
9	116.743
9.125	117.196
9.25	117.646
9.375	118.092
9.5	118.534
9.625	118.972
9.75	119.407
9.875	119.838
10	120.267
10.125	120.693
10.25	121.116
10.375	121.537
10.5	121.955
10.625	122.371
10.75	122.785
10.875	123.197
11	123.607
11.125	124.015
11.25	124.422
11.375	124.826
11.5	125.23
11.625	125.632
11.75	126.033
11.875	126.432
12	126.831
amount demanded[exponential,d2]
0	0
0.125	3.09963
0.25	6.1502
0.375	9.15412
0.5	12.1136
0.625	15.0308
0.75	17.9076
0.875	20.7459
1	23.5475
1.125	26.314
1.25	29.0469
1.375	31.7476
1.5	34.4177
1.625	37.0582
1.75	39.6705
1.875	42.2557
2	44.8149
2.125	47.3491
2.25	49.8594
2.375	52.3466
2.5	54.8117
2.625	57.2553
2.75	59.6785
2.875	62.0819
3	64.4662
3.125	66.8322
3.25	69.1804
3.375	71.5116
3.5	73.8262
3.625	76.1249
3.75	78.4082
3.875	80.6766
4	82.9306
4.125	85.1707
4.25	87.3974
4.375	89.611
4.5	91.812
4.625	93.9969
4.75	96.1618
4.875	98.3066
5	100.432
5.125	102.537
5.25	104.622
5.375	106.688
5.5	108.734
5.625	110.76
5.75	112.767
5.875	114.755
6	116.723
6.125	118.673
6.25	120.603
6.375	122.515
6.5	124.407
6.625	126.281
6.75	128.137
6.875	129.974
7	131.793
7.125	133.594
7.25	135.377
7.375	137.142
7.5	138.889
7.625	140.619
7.75	142.332
7.875	144.027
8	145.705
8.125	147.366
8.25	149.01
8.375	150.637
8.5	152.248
8.625	153.843
8.75	155.421
8.875	156.983
9	158.529
9.125	160.06
9.25	161.574
9.375	163.074
9.5	164.558
9.625	166.026
9.75	167.48
9.875	168.918
10	170.342
10.125	171.752
10.25	173.146
10.375	174.527
10.5	175.893
10.625	177.245
10.75	178.583
10.875	179.908
11	181.218
11.125	182.516
11.25	183.8
11.375	185.07
11.5	186.328
11.625	187.572
11.75	188.804
11.875	190.023
12	191.229
amount supplied[fixed,s1]
0	200
0.125	200
0.25	200
0.375	200
0.5	200
0.625	200
0.75	200
0.875	200
1	200
1.125	200
1.25	200
1.375	200
1.5	200
1.625	200
1.75	200
1.875	200
2	200
2.125	200
2.25	200
2.375	200
2.5	200
2.625	200
2.75	200
2.875	200
3	200
3.125	200
3.25	200
3.375	200
3.5	200
3.625	200
3.75	200
3.875	200
4	200
4.125	200
4.25	200
4.375	200
4.5	200
4.625	200
4.75	200
4.875	200
5	200
5.125	200
5.25	200
5.375	200
5.5	200
5.625	200
5.75	200
5.875	200
6	200
6.125	200
6.25	200
6.375	200
6.5	200
6.625	200
6.75	200
6.875	200
7	200
7.125	200
7.25	200
7.375	200
7.5	200
7.625	200
7.75	200
7.875	200
8	200
8.125	200
8.25	200
8.375	200
8.5	200
8.625	200
8.75	200
8.875	200
9	200
9.125	200
9.25	200
9.375	200
9.5	200
9.625	200
9.75	200
9.875	200
10	200
10.125	200
10.25	200
10.375	200
10.5	200
10.625	200
10.75	200
10.875	200
11	200
11.125	200
11.25	200
11.375	200
11.5	200
11.625	200
11.75	200
11.875	200
12	200
amount supplied[fixed,s2]
0	300
0.125	300
0.25	300
0.375	300
0.5	300
0.625	300
0.75	300
0.875	300
1	300
1.125	300
1.25	300
1.375	300
1.5	300
1.625	300
1.75	300
1.875	300
2	300
2.125	300
2.25	300
2.375	300
2.5	300
2.625	300
2.75	300
2.875	300
3	300
3.125	300
3.25	300
3.375	300
3.5	300
3.625	300
3.75	300
3.875	300
4	300
4.125	300
4.25	300
4.375	300
4.5	300
4.625	300
4.75	300
4.875	300
5	300
5.125	300
5.25	300
5.375	300
5.5	300
5.625	300
5.75	300
5.875	300
6	300
6.125	300
6.25	300
6.375	300
6.5	300
6.625	300
6.75	300
6.875	300
7	300
7.125	300
7.25	300
7.375	300
7.5	300
7.625	300
7.75	300
7.875	300
8	300
8.125	300
8.25	300
8.375	300
8.5	300
8.625	300
8.75	300
8.875	300
9	300
9.125	300
9.25	300
9.375	300
9.5	300
9.625	300
9.75	300
9.875	300
10	300
10.125	300
10.25	300
10.375	300
10.5	300
10.625	300
10.75	300
10.875	300
11	300
11.125	300
11.25	300
11.375	300
11.5	300
11.625	300
11.75	300
11.875	300
12	300
amount supplied[fixed,s3]
0	450
0.125	450
0.25	450
0.375	450
0.5	450
0.625	450
0.75	450
0.875	450
1	450
1.125	450
1.25	450
1.375	450
1.5	450
1.625	450
1.75	450
1.875	450
2	450
2.125	450
2.25	450
2.375	450
2.5	450
2.625	450
2.75	450
2.875	450
3	450
3.125	450
3.25	450
3.375	450
3.5	450
3.625	450
3.75	450
3.875	450
4	450
4.125	450
4.25	450
4.375	450
4.5	450
4.625	450
4.75	450
4.875	450
5	450
5.125	450
5.25	450
5.375	450
5.5	450
5.625	450
5.75	450
5.875	450
6	450
6.125	450
6.25	450
6.375	450
6.5	450
6.625	450
6.75	450
6.875	450
7	450
7.125	450
7.25	450
7.375	450
7.5	450
7.625	450
7.75	450
7.875	450
8	450
8.125	450
8.25	450
8.375	450
8.5	450
8.625	450
8.75	450
8.875	450
9	450
9.125	450
9.25	450
9.375	450
9.5	450
9.625	450
9.75	450
9.875	450
10	450
10.125	450
10.25	450
10.375	450
10.5	450
10.625	450
10.75	450
10.875	450
11	450
11.125	450
11.25	450
11.375	450
11.5	450
11.625	450
11.75	450
11.875	450
12	450
amount supplied[rectangular,s1]
0	0
0.125	8.12183
0.25	15.8416
0.375	23.1884
0.5	30.1887
0.625	36.8664
0.75	43.2432
0.875	49.3392
1	55.1724
1.125	60.7595
1.25	66.1157
1.375	71.2551
1.5	76.1905
1.625	80.9339
1.75	85.4962
1.875	89.8876
2	94.1176
2.125	98.1949
2.25	102.128
2.375	105.923
2.5	109.589
2.625	113.131
2.75	116.556
2.875	119.87
3	123.077
3.125	126.183
3.25	129.193
3.375	132.11
3.5	134.94
3.625	137.685
3.75	140.351
3.875	142.939
4	145.455
4.125	147.899
4.25	150.276
4.375	152.589
4.5	154.839
4.625	157.029
4.75	159.162
4.875	161.24
5	163.265
5.125	165.239
5.25	167.164
5.375	169.042
5.5	170.874
5.625	172.662
5.75	174.408
5.875	176.112
6	177.778
6.125	179.405
6.25	180.995
6.375	182.55
6.5	184.071
6.625	185.558
6.75	187.013
6.875	188.437
7	189.831
7.125	191.195
7.25	192.531
7.375	193.84
7.5	195.122
7.625	196.378
7.75	197.61
7.875	198.817
8	200
8.125	200
8.25	200
8.375	200
8.5	200
8.625	200
8.75	200
8.875	200
9	200
9.125	200
9.25	200
9.375	200
9.5	200
9.625	200
9.75	200
9.875	200
10	200
10.125	200
10.25	200
10.375	200
10.5	200
10.625	200
10.75	200
10.875	200
11	200
11.125	200
11.25	200
11.375	200
11.5	200
11.625	200
11.75	200
11.875	200
12	200
amount supplied[rectangular,s2]
0	0
0.125	0
0.25	0
0.375	0
0.5	0
0.625	0
0.75	0
0.875	0
1	0
1.125	0
1.25	0
1.375	0
1.5	0
1.625	0
1.75	0
1.875	0
2	0
2.125	0
2.25	0
2.375	0
2.5	0
2.625	0
2.75	0
2.875	0
3	0
3.125	0
3.25	0
3.375	0
3.5	0
3.625	0
3.75	0
3.875	0
4	0
4.125	0
4.25	0
4.375	0
4.5	0
4.625	0
4.75	0
4.875	0
5	0
5.125	0
5.25	0
5.375	0
5.5	0
5.625	0
5.75	0
5.875	0
6	0
6.125	0
6.25	0
6.375	0
6.5	0
6.625	0
6.75	0
6.875	0
7	0
7.125	0
7.25	0
7.375	0
7.5	0
7.625	0
7.75	0
7.875	0
8	0.000305179
8.125	1.86366
8.25	3.70401
8.375	5.52178
8.5	7.31738
8.625	9.09122
8.75	10.8437
8.875	12.5752
9	14.286
9.125	15.9766
9.25	17.6474
9.375	19.2985
9.5	20.9305
9.625	22.5436
9.75	24.1382
9.875	25.7146
10	27.273
10.125	28.8138
10.25	30.3373
10.375	31.8438
10.5	33.3336
10.625	34.8069
10.75	36.264
10.875	37.7051
11	39.1306
11.125	40.5407
11.25	41.9357
11.375	43.3157
11.5	44.681
11.625	46.0319
11.75	47.3686
11.875	48.6912
12	50.0001
amount supplied[rectangular,s3]
0	0
0.125	0
0.25	0
0.375	0
0.5	0
0.625	0
0.75	0
0.875	0
1	0
1.125	0
1.25	0
1.375	0
1.5	0
1.625	0
1.75	0
1.875	0
2	0
2.125	0
2.25	0
2.375	0
2.5	0
2.625	0
2.75	0
2.875	0
3	0
3.125	0
3.25	0
3.375	0
3.5	0
3.625	0
3.75	0
3.875	0
4	0
4.125	0
4.25	0
4.375	0
4.5	0
4.625	0
4.75	0
4.875	0
5	0
5.125	0
5.25	0
5.375	0
5.5	0
5.625	0
5.75	0
5.875	0
6	0
6.125	0
6.25	0
6.375	0
6.5	0
6.625	0
6.75	0
6.875	0
7	0
7.125	0
7.25	0
7.375	0
7.5	0
7.625	0
7.75	0
7.875	0
8	0
8.125	0
8.25	0
8.375	0
8.5	0
8.625	0
8.75	0
8.875	0
9	0
9.125	0
9.25	0
9.375	0
9.5	0
9.625	0
9.75	0
9.875	0
10	0
10.125	0
10.25	0
10.375	0
10.5	0
10.625	0
10.75	0
10.875	0
11	0
11.125	0
11.25	0
11.375	0
11.5	0
11.625	0
11.75	0
11.875	0
12	0
amount supplied[triangular,s1]
0	0
0.125	8.12145
0.25	15.8407
0.375	23.1882
0.5	30.1882
0.625	36.866
0.75	43.243
0.875	49.339
1	55.172
1.125	60.7593
1.25	66.1151
1.375	71.2549
1.5	76.1898
1.625	80.9338
1.75	85.4964
1.875	89.8876
2	94.1176
2.125	98.1949
2.25	102.128
2.375	105.923
2.5	109.59
2.625	113.132
2.75	116.556
2.875	119.87
3	123.077
3.125	126.183
3.25	129.193
3.375	132.11
3.5	134.94
3.625	137.686
3.75	140.351
3.875	142.94
4	145.455
4.125	147.899
4.25	150.276
4.375	152.589
4.5	154.839
4.625	157.029
4.75	159.162
4.875	161.241
5	163.265
5.125	165.239
5.25	167.164
5.375	169.042
5.5	170.874
5.625	172.662
5.75	174.408
5.875	176.113
6	177.778
6.125	179.405
6.25	180.996
6.375	182.551
6.5	184.071
6.625	185.558
6.75	187.013
6.875	188.437
7	189.831
7.125	191.195
7.25	192.531
7.375	193.84
7.5	195.122
7.625	196.378
7.75	197.61
7.875	198.816
8	200
8.125	200
8.25	200
8.375	200
8.5	200
8.625	200
8.75	200
8.875	200
9	200
9.125	200
9.25	200
9.375	200
9.5	200
9.625	200
9.75	200
9.875	200
10	200
10.125	200
10.25	200
10.375	200
10.5	200
10.625	200
10.75	200
10.875	200
11	200
11.125	200
11.25	200
11.375	200
11.5	200
11.625	200
11.75	200
11.875	200
12	200
amount supplied[triangular,s2]
0	0
0.125	0
0.25	0
0.375	0
0.5	0
0.625	0
0.75	0
0.875	0
1	0
1.125	0
1.25	0
1.375	0
1.5	0
1.625	0
1.75	0
1.875	0
2	0
2.125	0
2.25	0
2.375	0
2.5	0
2.625	0
2.75	0
2.875	0
3	0
3.125	0
3.25	0
3.375	0
3.5	0
3.625	0
3.75	0
3.875	0
4	0
4.125	0
4.25	0
4.375	0
4.5	0
4.625	0
4.75	0
4.875	0
5	0
5.125	0
5.25	0
5.375	0
5.5	0
5.625	0
5.75	0
5.875	0
6	0
6.125	0
6.25	0
6.375	0
6.5	0
6.625	0
6.75	0
6.875	0
7	0
7.125	0
7.25	0
7.375	0
7.5	0
7.625	0
7.75	0
7.875	0
8	0
8.125	1.86292
8.25	3.7034
8.375	5.52104
8.5	7.31687
8.625	9.09076
8.75	10.8432
8.875	12.5746
9	14.2853
9.125	15.9762
9.25	17.6468
9.375	19.2982
9.5	20.9301
9.625	22.5429
9.75	24.1376
9.875	25.714
10	27.2723
10.125	28.8131
10.25	30.3366
10.375	31.8432
10.5	33.3329
10.625	34.8063
10.75	36.2634
10.875	37.7046
11	39.1302
11.125	40.5403
11.25	41.9353
11.375	43.3154
11.5	44.6804
11.625	46.0314
11.75	47.3681
11.875	48.6908
12	49.9997
amount supplied[triangular,s3]
0	0
0.125	0
0.25	0
0.375	0
0.5	0
0.625	0
0.75	0
0.875	0
1	0
1.125	0
1.25	0
1.375	0
1.5	0
1.625	0
1.75	0
1.875	0
2	0
2.125	0
2.25	0
2.375	0
2.5	0
2.625	0
2.75	0
2.875	0
3	0
3.125	0
3.25	0
3.375	0
3.5	0
3.625	0
3.75	0
3.875	0
4	0
4.125	0
4.25	0
4.375	0
4.5	0
4.625	0
4.75	0
4.875	0
5	0
5.125	0
5.25	0
5.375	0
5.5	0
5.625	0
5.75	0
5.875	0
6	0
6.125	0
6.25	0
6.375	0
6.5	0
6.625	0
6.75	0
6.875	0
7	0
7.125	0
7.25	0
7.375	0
7.5	0
7.625	0
7.75	0
7.875	0
8	0
8.125	0
8.25	0
8.375	0
8.5	0
8.625	0
8.75	0
8.875	0
9	0
9.125	0
9.25	0
9.375	0
9.5	0
9.625	0
9.75	0
9.875	0
10	0
10.125	0
10.25	0
10.375	0
10.5	0
10.625	0
10.75	0
10.875	0
11	0
11.125	0
11.25	0
11.375	0
11.5	0
11.625	0
11.75	0
11.875	0
12	0
amount supplied[normal,s1]
0	5.84116e-05
0.125	7.31245
0.25	13.8304
0.375	19.7917
0.5	25.2994
0.625	30.4195
0.75	35.2022
0.875	39.6867
1	43.9039
1.125	47.8809
1.25	51.6406
1.375	55.2018
1.5	58.5821
1.625	61.7956
1.75	64.8562
1.875	67.7751
2	70.5624
2.125	73.228
2.25	75.7797
2.375	78.2259
2.5	80.5729
2.625	82.8271
2.75	84.9939
2.875	87.0793
3	89.0875
3.125	91.0231
3.25	92.8903
3.375	94.6928
3.5	96.4341
3.625	98.1174
3.75	99.7453
3.875	101.321
4	102.847
4.125	104.325
4.25	105.759
4.375	107.149
4.5	108.498
4.625	109.808
4.75	111.081
4.875	112.318
5	113.52
5.125	114.69
5.25	115.829
5.375	116.937
5.5	118.016
5.625	119.068
5.75	120.092
5.875	121.091
6	122.066
6.125	123.017
6.25	123.945
6.375	124.85
6.5	125.735
6.625	126.599
6.75	127.444
6.875	128.269
7	129.076
7.125	129.865
7.25	130.637
7.375	131.392
7.5	132.131
7.625	132.855
7.75	133.564
7.875	134.257
8	134.937
8.125	135.603
8.25	136.256
8.375	136.896
8.5	137.524
8.625	138.139
8.75	138.743
8.875	139.335
9	139.916
9.125	140.486
9.25	141.046
9.375	141.595
9.5	142.135
9.625	142.665
9.75	143.185
9.875	143.696
